text,label,source,rewrite
"And as for the neo-geniuses of the New Democracy, who had the audacity to say that German reparations are a thing of the past: NO gentlemen. The Greek people have a memory and honour those who sacrificed for our country.",1,human_speech,"""And concerning the new visionaries of the New Democracy, who dared to claim that German reparations belong to history: NO, sirs. The Greek nation remembers and honors those who gave their lives for our homeland."""
Of course. Taxing the excess profits of all the powerful. And those 150 companies and the ELECTRICITY COMPANIES that received billions in subsidies at the expense of the Greek people and of course the profits of the banks.,1,human_speech,"Certainly. Imposing taxes on the surplus earnings of all influential entities. This includes the 150 corporations and the POWER COMPANIES that gained billions in subsidies, funded by the Greek populace, along with the banks' profits."
"We insist on lowering taxes on wage labour to reduce black work and to have good wages, especially for the young generation who are currently condemned to very low wages, unable to build a decent future.",1,human_speech,"We advocate for reducing taxes on labor to curb undeclared work and ensure fair wages, particularly for the younger generation, who now face meager pay and cannot secure a stable future."
"How can you? How can you Greeks trust the leader of the Patsy's who bought billions of loans, millions of your loans to speculate with your efforts, with your sacrifices?",1,human_speech,"""How can you Greeks place your faith in the leader of the Patsy's, who acquired billions in loans, millions of your own, to gamble with your hard work and sacrifices?"""
"We don't want Greece to be a huge hotel. We want the travellers who come to Greece to taste the products of Made in Greece: agri-food, processing, good wine, good oil, our well-processed livestock products.",1,human_speech,"""We don't wish for Greece to become merely a vast hotel. We desire that visitors to Greece experience the offerings of Made in Greece: agricultural goods, processed items, fine wine, quality oil, and our well-prepared livestock products."""
"And of course, the Greek mother. We have a duty to safeguard the economic and social position of the Greek mother, so I pledge that in the coming years no child will be left out of nurseries throughout Greece.",1,human_speech,"""And naturally, the Greek mother. It is our responsibility to protect the economic and social standing of the Greek mother, so I vow that in the years ahead, no child across Greece will be excluded from nursery care."""
"Therefore, turn your back on depravity, turn your back on discord, turn your back on preservation wherever it comes from. On 21 May the sun of hope, the sun of hope, the sun of perspective, the sun of social justice, the sun of national dignity is rising again.",1,human_speech,"Thus, reject corruption, reject division, reject self-preservation in all its forms. On May 21, the dawn of hope, the dawn of perspective, the dawn of social justice, the dawn of national honor returns."
"This is the democratic, patriotic movement that guarantees both social justice and national dignity against the extremes of the political system. We do not play with the extremes. We are against those who undermine institutions, democracy and the public interest.",1,human_speech,"""This democratic, patriotic movement upholds social justice and national dignity, standing firm against the extremes of the political system. We do not engage with extremism. We oppose those who threaten institutions, democracy, and the public good."""
They say we have no seats. 15 days ago I said that all political leaders should commit themselves. That if we were part of the next government. All the institutions in the country and all the hospitals will have their administrations staffed by open international competitions and not by their party children as has been the case in recent years.,1,human_speech,"""They claim we lack representation. Two weeks prior, I insisted that every political leader must pledge. That should we join the upcoming administration. Every national institution and hospital will fill their administrative roles through transparent global contests, not by appointing party affiliates as has occurred lately."""
"Friends and friends, jobs. Young people cannot live on the 400 and 500 euros of Mr Mitsotakis' growth and flexibility. As is the case with 700 000 Greeks in Greece.",1,human_speech,"Friends and colleagues, employment. The youth cannot survive on the 400 to 500 euros offered by Mr. Mitsotakis' policies of growth and flexibility. This mirrors the situation of 700,000 Greeks across the country."
"Also, banks. The banks, we've given billions for their capital adequacy. They too profited in the crisis, when the interest rate on deposits and mortgages was the highest in Europe.",1,human_speech,"Additionally, the banks. We provided billions to bolster their capital adequacy. They also gained during the crisis, as deposit and mortgage interest rates were the highest in Europe."
"So that's why, friends. I call on every Greek woman on May 21 together to make a decision to change the page for all Greeks and especially for the younger generation, so that your children and grandchildren can stay here with dignified jobs, so that we can deal with our demographics and give our country a perspective.",1,human_speech,"Therefore, my friends, I urge every Greek woman on May 21 to join in making a choice that will turn a new page for all Greeks, particularly the youth, ensuring your children and grandchildren can remain here with respectable work, enabling us to address our demographic challenges and provide our nation with a hopeful future."
"So we are the democratic party, because we respect justice, we respect people, we respect the citizen and we have a vision for Greece to become a normal European country and not our state, and not our state to be a tool of power for the tenant of Maximos.",1,human_speech,"""We are the democratic party, as we uphold justice, value individuals, honor citizens, and envision Greece evolving into a standard European nation—not our state, nor our state serving as an instrument of power for the occupant of Maximos."""
"But we stood up then. Because today's era is reminiscent of the ""dirty"" '89 when you beat us both right and left together. As we stood then, we will stand now. The more you beat us, the stronger we get.",1,human_speech,"""But we rose up back then. Because the present time echoes the 'dirty' '89, when you struck us from all sides. As we stood firm then, we will stand firm now. The harder you hit us, the tougher we become."""
"What do we say? 400,000€ tax-free across the board, not a single euro more, no multiplication. 400,000€ is a fair limit for the tax-free parental allowance. It was €200,000 in the past.",1,human_speech,"""What should we propose? A flat €400,000 tax-free for everyone, no additional amounts, no scaling. €400,000 is a reasonable cap for the tax-free parental benefit. Previously, it stood at €200,000."""
"In the energy crisis the big oil producers are earning billions that they didn't earn in the previous years when there was no energy crisis, because our new taxes are the subsidies that he gave them from the taxes of the Greek people to reduce the tariffs, but he's going through one pocket and putting it in the other. Is that all we have seen?",1,human_speech,"Amid the energy crisis, major oil companies are making billions they never saw in prior years without such a crisis, since our new taxes are essentially the subsidies he provided them using Greek citizens' tax money to lower rates—yet he's merely shifting funds from one pocket to another. Is this the full extent of what we've witnessed?"
"It is this patriotic movement that brought Cyprus into the European Union with the Cyprus problem unresolved. It was this patriotic movement that handled with national dignity all the issues with the Balkans, Turkey, the Southeastern Mediterranean.",1,human_speech,"It is this patriotic movement that led Cyprus into the European Union while the Cyprus issue remained unresolved. This same patriotic movement addressed all matters concerning the Balkans, Turkey, and the Southeastern Mediterranean with national dignity."
So that's why it's good here from Patras. Trust in PASOK and let us make the change possible because we know that we made the brave changes you want - give us the strength again together to build a Greece of dignity and perspective.,1,human_speech,"That's precisely what makes Patras an ideal starting point. Have faith in PASOK and allow us to enable the transformation, as we've already initiated the bold changes you seek. Grant us your collective strength once more to forge a Greece of honor and vision."
"Let the citizens of Alexandroupolis remember. When were these major projects, the hospitals, the roads. I am not PASOK, did not make a mistake, but that has been built in the country and in regional development. It is the work of this democratic party that puts the national interest above all else. The public interest.",1,human_speech,"Let the people of Alexandroupolis recall. When were these significant projects, the hospitals, the roads, constructed? I am not PASOK, and I have not erred, but what has been built across the nation and in regional advancement is the achievement of this democratic party, which places the national interest above all else. The common good."
"How can you trust them? They exposed our country internationally and both of them. One with the wiretapping, the other with the referendums have made the country a negative topic in many media outlets around the world.",1,human_speech,"How can you place faith in them? They've brought international scrutiny upon our nation and both individuals. One through surveillance activities, the other via referendum actions, have turned the country into a subject of unfavorable coverage in numerous global media."
"Friends. We must understand that on May 21, voting for PASOK, only PASOK comes out. And what our political opponents are saying - Mr Mitsotakis saying that you vote PASOK and you get SYRIZA and Mr Tsipras saying that you vote PASOK and you get New Democracy - shows their terror and their anxiety for the rebirth of the democratic party, for the great mass participation of democratic citizens here in Ioannina as well.",1,human_speech,"Friends, we must realize that on May 21, a vote for PASOK is a vote solely for PASOK. What our political rivals claim—Mr. Mitsotakis saying a vote for PASOK brings SYRIZA, and Mr. Tsipras saying a vote for PASOK brings New Democracy—reveals their fear and unease about the revival of the democratic party and the broad participation of democratic citizens here in Ioannina."
"Friends, I want to thank you very much for your presence. It is a great honor. Today here in Alexandroupolis we continue our struggle for vindication on May 21, a vindication that is not partisan, it is a vindication against the arrogance of power against the client state against the lack of respect for institutions and democracy against political forces that unfortunately invest in populism and toxicity.",1,human_speech,"Friends, I extend my deepest gratitude for your presence here. It is a tremendous honor. Today in Alexandroupolis, we carry forward our fight for justice on May 21—a justice that transcends party lines. It is a stand against the arrogance of power, against a client state, against the disrespect for our institutions and democracy, and against political forces that, regrettably, thrive on populism and toxicity."
"Friends, recently Mr Mitsotakis said that he cannot talk to the PASOK of my time. He said that I was not a danger to democracy. You know this very well, because you gave me a strong mandate of autonomy in December 21.",1,human_speech,"Friends, Mr. Mitsotakis recently stated that he cannot engage with the PASOK from my era. He remarked that I posed no threat to democracy. You are well aware of this, as you granted me a robust mandate for autonomy on December 21."
"So we don't want the state to be a booty, we don't want the state to be a booty to the tenant of the Maximos building. This party wants the state to guarantee the public interest with transparency, with meritocracy, with respect for the citizen.",1,human_speech,"""We do not wish for the state to become a prize, nor for it to be a prize for the occupant of the Maximos building. This party aims for the state to safeguard the public interest through transparency, meritocracy, and respect for the citizen."""
"Our goal is an open, non-discriminatory society and this is a historical legacy of PASOK. A society that will not live with the nightmare of racism and xenophobia.",1,human_speech,"""Our aim is to foster an open, inclusive society, a historical legacy of PASOK. A society free from the specters of racism and xenophobia."""
"We didn't have the eavesdropping state, we haven't had such a state for decades and a prime minister appears to cover up for his nephew and the NSA or the competent prosecutor and businessmen who were dealing with these illegal software. Didn't they bring them into parliament, they became a shield to protect this parasite and he says he is a liberal? That is not liberalism. That's agitation for power. It's arrogance. It's all that they have to fight for.",1,human_speech,"""We have not been a surveillance state for decades, yet a prime minister seems to shield his nephew, the NSA, the responsible prosecutor, and businessmen involved with these unlawful programs. Were they not brought before parliament, only to serve as a shield for this parasite? And he claims to be a liberal? That is not liberalism. It is a drive for power. It is arrogance. It is everything they stand to defend."""
"If we had had a meaningful discussion on the refugee migration issue. Substantial but without games, our farmers all over Greece would not be crying today because they have no farm workers and their fruit is rotting on the trees. We would respect as a state, European laws and the framework that exists and respect for refugees, and on the other hand we would have a serious immigration policy to deal with the huge issues of the Greek economy, as is the case in livestock farming, tourism and the agricultural sector.",1,human_speech,"Had we engaged in a genuine dialogue on refugee migration—substantive and free of political maneuvering—farmers across Greece would not now be lamenting the shortage of labor while their fruit decays on the branches. As a state, we would uphold European laws and the existing framework, showing due regard for refugees, while simultaneously implementing a robust immigration policy to address the profound challenges facing the Greek economy, particularly in livestock, tourism, and agriculture."
"Corresponding property, corresponding protection for agricultural property, protection for borrowers in Swiss francs, by limiting the interest rate increase to 1/3 for the borrower and 2/3 for the banking institution. Substantial negotiation with banks and taking measures to eliminate and prevent increases in interest rates on loans for weak households and reducing the banks' profit margin for consistent borrowers, so that consistent borrowers also have incentives to continue to comply with their arrangements.",1,human_speech,"Matching property, matching safeguards for agricultural assets, safeguards for Swiss franc borrowers, by capping interest rate hikes at one-third for the borrower and two-thirds for the banking institution. Extensive negotiation with banks and implementing steps to stop and avert interest rate rises on loans for vulnerable households, while trimming banks' profit margins for reliable borrowers, so that reliable borrowers also have motivation to keep honoring their agreements."
Is the economy doing well? And there the questions are relentless. The trade deficit increased under the New Democracy. Public debt has broken the 400 billion euro barrier and only 14% of investment is productive and not real estate. Investment that is gutting the Greek economy investment that has made rents skyrocket and land purchase costs expensive for Greeks in this day and age.,1,human_speech,"Is the economy performing well? The questions continue without pause. Under New Democracy, the trade deficit has grown. Public debt has surpassed 400 billion euros, with only 14% of investment being productive rather than in real estate. This investment is hollowing out the Greek economy, driving rents to soar and making land purchase costs prohibitively high for Greeks today."
"We have the one who talks about progressive governance. You cannot have progressive governance by turning a blind eye to Golden Dawn. It cannot. On the one hand, Mr Mitsotakis is allowing 3 years to campaign. Golden Dawn from prison. And on the other hand, the so-called left, a few months before, when we have to show the way to protect our democratic constitution, to play Pontius Pilate to fish in the murky waters of the far right.",1,human_speech,"We have those who advocate for progressive governance. Yet you cannot achieve progressive governance by ignoring Golden Dawn. It is impossible. While Mr. Mitsotakis permits three years for campaigning, Golden Dawn operates from prison. Meanwhile, the so-called left, just months earlier, when we must demonstrate how to defend our democratic constitution, chooses to wash its hands like Pontius Pilate, fishing in the troubled waters of the far right."
"this party? This democratic movement, PASOK. It has always handled national issues with realism and patriotism, without grand talk. That is why I call on the Greeks to trust us on national issues as well. This is the party that put Cyprus in the European Union with the Cyprus problem unresolved. This is the party that created the Helsinki Strategy, which Karamanlis discredited.",1,human_speech,"This democratic movement, PASOK, has consistently approached national matters with realism and patriotism, avoiding lofty rhetoric. That is precisely why I urge Greeks to place their trust in us on national issues as well. This is the party that secured Cyprus' entry into the European Union despite the unresolved Cyprus problem. This is the party that established the Helsinki Strategy, which Karamanlis later undermined."
"During the days of the current prime minister, social inequalities and the accuracy of basic foodstuffs have widened. Prices are still galloping through this twelve-month inflationary surge. New jobs the more than 400 €. This is the gentleman's growth. Mitsotakis, the growth of 300 € but making many young people. Your children and your grandchildren are unable to establish themselves in our country and are constantly looking for opportunities abroad.",1,human_speech,"Under the current prime minister's tenure, social disparities and the cost of essential foods have increased. Prices continue to race ahead amid this year-long inflationary wave. New positions pay just over 400 €. This is the gentleman's growth. Mitsotakis, the growth of 300 € yet leaving many young people behind. Your children and grandchildren cannot build a life in our nation and perpetually seek prospects overseas."
"Friends, we are facing Kyriakos Mitsotakis who is hiding what is coming as a result of his political choices. And on the other side, Mr Tsipras, who promises things that once again he knows cannot be done. Back then he called them illusions. Now he knows he won't be in government and can say whatever he wants.",1,human_speech,"Friends, we confront Kyriakos Mitsotakis, concealing the consequences of his political decisions. Meanwhile, Mr. Tsipras pledges actions he understands are unattainable. Previously, he termed them illusions. Now, aware he won't be governing, he feels free to promise anything."
"For us, it is a policy that makes Greece a country at the forefront of sustainable development and gives priority to the weakest, to the middle class, to the real producers, farmers, manufacturers, to make choices with photovoltaics, renewable sources, with a fair democratized energy transition that will not lead to new energy poverty.",1,human_speech,"""For Greece, this policy positions the nation as a leader in sustainable development, prioritizing the most vulnerable, the middle class, and genuine producers—farmers and manufacturers. It enables choices centered on photovoltaics and renewable sources, ensuring a fair and democratized energy transition that avoids creating new forms of energy poverty."""
"Friends, why do I call them unrepentant? Because we have organizations, hospitals that for many decades, except for a short period of our own government in 2010 with open gov, as soon as the elections are over, failed politicians, old MPs, old cronies of Maximos, take over the positions of governors, organizations and hospitals.",1,human_speech,"Friends, why do I label them as unrepentant? Because our institutions, including hospitals, have for decades—aside from a brief period under our own administration in 2010 with open governance—been quickly seized after elections by failed politicians, former MPs, and old associates of Maximos, who assume control as governors and heads of organizations and hospitals."
"When his former finance minister tells him about local currencies, doesn't that scare people? And when Mr Katrougalos reveals that the hit on the middle class and freelancers is coming again? Who are they helping? The people or New Democracy with these unspeakable regressions?",1,human_speech,"""When his former finance minister mentions local currencies, doesn't that alarm the public? And when Mr. Katrougalos discloses that the middle class and freelancers are facing another blow? Who benefits from this? The citizens or New Democracy, through these indefensible setbacks?"""
"The pension is starving, there are no good jobs. Mitsotakis' growth is a growth of 400 € for young people, a young person with 400 € cannot build a life of dignity. So what do we say to your children and grandchildren who have boarded planes and gone to European countries and other third countries? We say that we have a programme that will bring sustainable development, regional development. We are the party of regional development.",1,human_speech,"The pension is insufficient, and quality jobs are scarce. Mitsotakis' growth means just 400 € for young people—a sum too meager to build a dignified life. So what do we tell your children and grandchildren who have boarded planes for Europe and other third countries? We say we have a plan to achieve sustainable development and regional growth. We are the party of regional development."
"Friends, Thessaloniki. Thessaloniki today sends a message of hope to every part of the country for the next 6 days. The struggle will make us the strong leading force in our country. Friends, your presence today is truly moving and shows that the more they fight us, the stronger we grow.",1,human_speech,"Friends of Thessaloniki, today this city sends a hopeful message across the nation for the coming six days. Our struggle will forge us into the powerful, guiding force of our country. Your presence here today is deeply moving, proving that the more they oppose us, the stronger we become."
"And PASOK. How will it use the vote of the Greek people? They ask us again. We do not prejudge the will of the Greek people. We do not set up coalitions on the sidelines and behind the scenes we do not say, like Mr Mitsotakis, that the first Sunday does not count and we will hold more elections until he becomes prime minister. We are not talking about a government of either winners or losers.",1,human_speech,"""And PASOK. How will it utilize the Greek people's vote? They question us once more. We do not preempt the will of the Greek people. We do not form coalitions in the background or behind closed doors, nor do we claim, as Mr. Mitsotakis does, that the initial Sunday is insignificant and that further elections will be held until he assumes the premiership. We are not discussing a government comprised of either victors or the defeated."""
"Our trees are rotting this year, the hotels have thousands of shortages, and so does the catering industry.
So let us stop with the cheap false dilemmas, we want border security, but we also want an organised immigration plan to deal with the huge problems of the agricultural sector, manufacturing and tourism. That is what I am ready to discuss, not cheap communication games that divide the Greek people.",1,human_speech,"This year our trees are decaying, hotels face thousands of vacancies, and the same goes for the catering sector.  
So let's end these simplistic false choices: we need border security, yet we also require a structured immigration strategy to address the severe issues in agriculture, manufacturing, and tourism. That is what I am prepared to negotiate, not shallow messaging tactics that split the Greek populace."
"This is the party of social justice and national dignity. That is why I invite every Greek here in Ioannina. To trust this party, the democratic party of respect for human rights, the rule of law and the party of hope and perspective for the underprivileged, the party of the middle class.",1,human_speech,"This is the party of social justice and national pride. That is why I call on every Greek in Ioannina to place their trust in this party—the democratic party that upholds human rights and the rule of law, the party of hope and vision for the disadvantaged, and the party of the middle class."
I can't imagine. I can't imagine. A close associate of mine. My closest associate. And he's a graduate of the Democritus University of Thrace. To be the protagonist in a wiretapping ring. And then to cover him up because he knows they knew?,1,human_speech,"""I cannot fathom it. I simply cannot. A trusted colleague of mine. My most trusted colleague. And he is an alumnus of the Democritus University of Thrace. To be the central figure in a wiretapping scheme. And then to shield him because they were aware he knew?"""
"Support for farmers, farmers, farmers, farmers' cooperatives with priority to renewable energy parks, so that each one of you knows that through renewable energy sources you will have fixed energy costs for the next 15 years, as is the case in all European countries, and not the green transition to be a business of 5 oligarchs in Greece. We want the green transition with energy justice without energy poverty, with priority for producers. And to the poorest Greeks we want a highly interconnected network, that is what we are saying.",1,human_speech,"Support for farmers and agricultural cooperatives, prioritizing renewable energy projects, ensures that each of you can secure stable energy costs for the next 15 years, as seen across Europe. The green transition must not become a venture for a handful of oligarchs in Greece. We advocate for a just green transition, free from energy poverty, with producers at the forefront. For the most vulnerable Greeks, we call for a robust and interconnected energy network—this is our commitment."
"Let's go to the polls. Let's go to the polls. And we are asking for a strong mandate to make past the divisiveness, arrogance, authoritarianism and the client state.
This patriotic movement has a duty to stand in the way of the destruction of the Greek economy, it has a duty to create the conditions for fair development, social justice and national dignity.",1,human_speech,"Let's head to the polls. Let's head to the polls. We seek a decisive mandate to move beyond division, hubris, authoritarian rule, and a client state.
This patriotic movement is duty-bound to halt the ruin of Greece's economy, and to forge the path for equitable growth, social justice, and national honor."
"To do. A new beginning. For the Greek people to feel that our party is fighting for justice, for change, for fair and sustainable development, you know? Even at the European level and these 2 governments have exposed us; irreparably in 2015, don't you remember what happened in the referendum of mockery?
The Greek people voted no and suddenly. Mr. Tsipras makes the no a yes.",1,human_speech,"To be done. A fresh start. For the Greek people to sense that our party is battling for justice, for transformation, for equitable and lasting progress, understand? Even at the European level, these two administrations have revealed our vulnerabilities; irreversibly in 2015—do you not recall the events of the farcical referendum?
The Greek people voted no, and abruptly. Mr. Tsipras turns that no into a yes."
"And indeed. To have the nerve to want to make fun of him. We have no need to mock Andreas Papandreou, because this party, this people, this movement is the child of Andreas Papandreou. It is not the child of populism.",1,human_speech,"""And indeed. To dare to even think of ridiculing him. There is no reason for us to mock Andreas Papandreou, for this party, this nation, this movement is the offspring of Andreas Papandreou. It is not the offspring of populism."""
