"text","label","source","rewrite"
"8月2日七夕夜，第二届“闪耀珠宝丽人”活动甜蜜启动。据了解，今年1月，大河网携手煌明煌珠宝举办了第一届“闪耀珠宝丽人”活动，来自郑州航空工业管理学院的邢云，获得总冠军。活动现场，大河网总经理高亢介绍了活动的内容，并送去祝福！","1","THUCNews_human","七夕之夜，第二届“闪耀珠宝丽人”活动浪漫开启。据悉，今年1月，大河网联合煌明煌珠宝已成功举办首届活动，郑州航空工业管理学院的邢云荣获总冠军。现场，大河网总经理高亢详细介绍了活动安排，并送上诚挚祝福！"
"有八十多年发展历史的中石油抚顺石化公司2011年至2013年，累计亏损额达187亿元，其中去年亏损60亿元，成为中石油下属炼化企业中亏损最为严重的。据了解，抚顺石化管理人员也非常多，达到5850人。这也导致层级多、效率差的问题。","1","THUCNews_human","拥有超过八十年历史的中石油抚顺石化公司，在2011年至2013年间累计亏损达187亿元，仅去年就亏损60亿元，成为中石油旗下炼化板块中亏损最严重的企业。据悉，抚顺石化管理人员数量庞大，多达5850人，这也造成了层级繁杂、效率低下的问题。"
"美航空航天局日前表示，北京时间16日凌晨，一“不速之客”将会与地球近距离路过，这是一颗质量为13万吨，直径40-50米的小行星。届时，这颗小行星与地球的距离将只有约2.77万公里，成为目前为止掠过地球最近的小行星。","1","THUCNews_human","美国航空航天局近日宣布，北京时间16日凌晨，一颗""不速之客""将近距离飞越地球。这颗小行星质量约13万吨，直径在40至50米之间。届时，它将仅距地球约2.77万公里，成为迄今掠过地球最近的小行星。"
"在印度塔尔沙漠的一场骆驼选美大赛中，主人们给自己的骆驼精心装饰上各种珠宝竞选“最美骆驼”。比赛中，骆驼们身穿由色彩鲜艳的花球和其他编织材料织成的外套一般的装饰，甚至戴着由精美的珠宝装饰着的项链和头饰。","1","THUCNews_human","在塔尔沙漠的一场骆驼选美比赛中，主人为骆驼精心装扮，用珠宝争夺“最美骆驼”称号。参赛骆驼披着鲜艳花球与编织材料制成的外衣般的装饰，还佩戴着镶嵌精美珠宝的项链与头饰。"
"如果不坚决纠正不良风气，任其发展下去，就会像一座无形的墙把我们党和人民群众隔开，我们党就会失去根基、失去血脉、失去力量，最根本的是要坚持和发扬艰苦奋斗精神。八项规定既不是最高标准，更不是最终目的，只是我们改进作风的第一步。","1","THUCNews_human","如果不坚决纠正不正之风，任其蔓延，就会像一堵无形的墙将我们党与人民群众隔离开来，我们党就会丧失根基、失去血脉、失去力量，最根本的是要坚持和发扬艰苦奋斗精神。八项规定既不是最高标准，也不是最终目标，只是我们改进作风的第一步。"
"星辉车模17日晚间披露资产重组预案，公司拟向天拓科技的全体股东发行股份及支付现金购买其持有的天拓科技100%的股权，并向特定对象发行股份募集配套资金用于支付部分现金对价。此次估值8.12亿元，相当于净资产的13.7倍。","1","THUCNews_human","星辉车模于17日晚间公布资产重组预案，计划向天拓科技全体股东发行股份并支付现金，收购其持有的天拓科技全部股权，同时向特定对象发行股份募集配套资金，以支付部分现金对价。本次交易估值8.12亿元，为净资产的13.7倍。"
"这三家远郊新盘中最引人关注的莫过于位于溧水区的万科城，因为这是万科在南京的第一个远郊项目。此外，江宁禄口的朗诗青春街区也于上周日首开，去化9成。江宁另一个远郊区域滨江的绿地国际花都圣诞日首开，最终“夜光”。","1","THUCNews_human","这三处远郊新盘中，溧水区的万科城尤为引人注目，作为万科在南京的首个远郊项目。同时，江宁禄口的朗诗青春街区上周日首次开盘，销售率达九成。江宁另一远郊板块滨江的绿地国际花都于圣诞节当日首开，最终实现“夜光”售罄。"
"岗位职责：1、从事公司所有智能设备的安装部署、客户培训、现场技术支持、售后设备调试，维护等服务工作。2、负责客户方技术人员的培训与交流；在现场实施过程中制定合理计划，并控制其按计划进行，解决现场临时出现的问题，确保产品按质按时验收","1","THUCNews_human","岗位职责：1、负责公司各类智能设备的安装部署、客户培训、现场技术支持、售后调试及维护等服务。2、组织客户技术人员培训与交流；制定现场实施计划并监督执行，及时解决突发问题，确保产品按时保质完成验收。"
"2014年高校毕业生规模为727万人，毕业生总量压力进一步增大。教育部部长袁贵仁在近期召开的2014年全国普通高校毕业生就业工作网络视频会议上提出，要狠抓政策落实；鼓励和引导更多毕业生到基层就业；激励毕业生创新创业。","1","THUCNews_human","2014年，高校毕业生人数达到727万，毕业生就业总量压力持续加大。教育部部长袁贵仁在2014年全国普通高校毕业生就业工作网络视频会议上强调，必须严格落实各项政策；积极鼓励和引导毕业生到基层工作；大力支持毕业生开展创新创业活动。"
"南非女外长马沙巴内4日在北京对《环球时报》记者表示，她对中国的高铁技术印象深刻，欢迎高质量、可靠、经济适用的中国高铁走向南非。马沙巴内先讲述了她在中国海南乘坐高铁的一段经历——几十分钟穿越两座城市，这令她感到惊奇。","1","THUCNews_human","南非外交部长马沙巴内女士4日在北京向《环球时报》记者透露，中国高铁技术令她赞叹，她期待优质、可靠且价格合理的中国高铁能进入南非市场。马沙巴内分享了自己在海南乘坐高铁的体验——短短几十分钟便跨越两座城市，这让她感到十分惊讶。"
"国际金价本周一升至每盎司1334.7美元，较上周增长4%，更是创下三周以来的最高纪录。一名业内人士指出，“中国大妈绝对是黄金抢购潮中的主角，她们很久没有见到金价如此低，对她们来说，这是一种巨大的吸引力。","1","THUCNews_human","本周一，国际金价攀升至每盎司1334.7美元，较前一周上涨4%，达到三周以来的峰值。一位行业专家表示：“中国大妈无疑是此轮黄金抢购的主力军，她们已许久未见如此低廉的金价，这对她们构成了极强的吸引力。”"
"上海富士康大厦10日举行奠基仪式。鸿海董事长郭台铭率公司高层赴上海挥锹奠基，并专门为大厦举行了一场祈福仪式。郭台铭表示，今后集团发展重心将从外销出口转向内销服务，从「制造富士康」、「科技富士康」走上「商贸富士康」的道路。","1","THUCNews_human","上海富士康大厦于10日举办奠基典礼。鸿海董事长郭台铭携公司管理层亲赴上海执锹奠基，并特地为大厦举办了一场祈福活动。郭台铭指出，未来集团的发展重点将由外销出口转向内销服务，从“制造富士康”、“科技富士康”迈向“商贸富士康”的新阶段。"
"根据辽宁东港市政府部门的最新通报，东港市社会保险医疗门诊部发生的疑似医源性感染事件所涉及的患者人数已增至120人。其中，感到身体不适并需进一步住院检查的患者达95人。据悉，该门诊部外科医生薛某已于2日被警方刑事拘留，目前正在接受相关调查。","3","THUCNews_machine","辽宁东港市政府最新通报显示，东港市社会保险医疗门诊部疑似医源性感染事件涉及的患者人数已上升至120人。其中，95名患者因身体不适需住院进一步检查。据了解，该门诊部外科医生薛某已于2日被警方刑事拘留，正接受调查。"
"“随着我国人口老龄化速度的加快，政府相关部门在加大扶持养老的同时，养老产业广阔市场吸引了众多房企的参与。业内人士表示，要解决中国社会老龄化的问题，除了政府努力之外，还需在政府引导之下，引入社会的力量共同应对。","1","THUCNews_human","随着我国人口老龄化进程加速，政府部门在强化养老扶持力度的同时，养老产业广阔的市场前景也吸引了大量房地产企业投身其中。有专家指出，应对中国社会老龄化挑战，不仅需要政府持续发力，还应在政府引导下，广泛动员社会力量共同参与。"
"4日，有媒体称华夏基金旗下的3名基金经理和2名研究员近日被抓等。上海证券报就报道内容向华夏基金求证，为此，华夏基金发布声明表示“文中提到多名人员被抓，纯属虚假报道；《财经》未与我公司进行核实，文中提到的两位员工早已离职。","1","THUCNews_human","4日，有媒体报道称华夏基金旗下3名基金经理及2名研究员近日被查。上海证券报就相关报道向华夏基金核实，华夏基金随后发布声明回应，指出“报道所称多名人员被抓，纯属不实信息；《财经》未事先与我公司沟通核实，且文中提及的两名员工早已离职。”"
"据国外媒体报道，苹果正计划对其零售店内的售后服务政策进行调整，用维修模式来取代目前的更换新机服务，苹果预计调整后的新政策每年将能够节省近10亿美元的成本。另外，苹果公司还将对其AppleCare的服务模式进行调整。","1","THUCNews_human","据外媒报道，苹果正考虑调整其零售店的售后政策，拟以维修服务替代现有的整机更换方案。此举预计每年可为苹果节省约10亿美元开支。同时，苹果也将对AppleCare的服务方式进行相应调整。"
"昨天，北京市律师协会举办了一场非公开的案件代理工作研讨会，重点讨论了李某某等人强奸案中相关代理及辩护律师可能存在的问题。针对这些律师涉嫌泄露当事人隐私、擅自披露案件信息以及不当发表贬低同行言论等行为，协会表示将在近期启动调查，彻查是否存在违规情况。","3","THUCNews_machine","昨日，北京市律师协会召开了一次内部案件代理工作研讨会，主要就李某某等人强奸案中涉及代理与辩护律师的潜在问题进行了探讨。对于部分律师被指泄露当事人隐私、擅自公开案件信息以及不当发表贬损同行言论等情况，协会称将于近期展开调查，全面核查是否存在违规行为。"
"浙江日前出台《派驻(出)机构履行监督职责办法(试行)》，将履行监督工作情况纳入省纪委监察厅对派驻(出)机构年度考核内容，对不履行监督职责或监督不力造成严重后果的，明确将追究派驻(出)机构直接责任人和主要负责人责任。","1","THUCNews_human","浙江省近期发布《派驻(出)机构履行监督职责办法(试行)》，将监督工作表现纳入省纪委监察厅对派驻(出)机构的年度考核体系。对于因未履行监督职责或监督不到位导致严重后果的情况，明确规定将追究派驻(出)机构直接责任人及主要负责人的责任。"
"柬埔寨国防大臣迪班（TeaBanh）周三称，柬埔寨将用中国提供的1.95亿美元贷款中的部分资金，购买12架中国的军用直升机来提升该国的空中力量。迪班称，采购的12架直-9直升机将主要用于人道主义任务。他没有透露本次采购的金额。","1","THUCNews_human","柬埔寨国防大臣迪班（TeaBanh）周三表示，该国将利用中国提供的1.95亿美元贷款中的一部分，采购12架中国制造的军用直升机，以增强其空中力量。迪班指出，这些直-9直升机将主要用于人道主义任务。他未透露此次采购的具体金额。"
"32辆豪车竟一夜消失。昨日，郑州一家汽车租赁公司人去楼空，众多车主来店后发现，自己挂靠在这家公司的汽车均已不知去向，连车上装的GPS也被拆除，总价值1500多万元的车辆就这样失踪了。目前，警方已经展开调查。","1","THUCNews_human","32辆豪车一夜之间不翼而飞。昨天，郑州一家汽车租赁公司人去楼空，许多车主赶到现场后发现，自己挂靠在该公司的车辆全部不见踪影，连车载GPS也被拆掉，总价值超过1500万元的车辆就此消失。目前，警方已介入调查。"
"4日，有媒体报道称，华夏基金旗下的3名基金经理和2名研究员近日被有关部门带走调查。针对这一消息，《上海证券报》特意向华夏基金进行求证。对此，华夏基金迅速发布声明予以澄清，明确表示“文中所谓多名人员被抓的说法纯属谣言，完全不属实；《财经》杂志在报道前并未与我公司进行任何事实核实，且文中提及的两名员工早已离职。”","3","THUCNews_machine","4日，有媒体报道华夏基金旗下3名基金经理及2名研究员近日被有关部门带走调查。针对此事，《上海证券报》向华夏基金求证。华夏基金随即发布声明澄清，指出“报道所称多名人员被抓纯属谣言，与事实不符；《财经》杂志在报道前未与我公司核实，且文中提及的两名员工此前已离职。”"
"中兴执行副总裁何士友在分析师大会上表示，2012年，中兴将从着重电信的设备商向综合通信服务解决方案提供商来迈进。未来三年将致力于产品、技术及服务的融合，向业务提供综合解决方案，中兴将重点加强LTE、承载网、固网、宽带市场的投入力度。","1","THUCNews_human","中兴执行副总裁何士友在分析师会议上指出，2012年公司将从专注于电信设备制造向综合通信服务解决方案提供商转型。未来三年，中兴将着力推动产品、技术与服务的融合，为客户提供一体化解决方案，并重点加大对LTE、承载网、固网及宽带市场的资源投入。"
"国庆期间，国内厂商游戏蜗牛旗下网游《航海世纪》中某玩家利用游戏BUG迅速将自己的副官属性刷满，对立阵营玩家发现后向官方进行了举报，然而最终官方却以“该玩家补交了刷满属性所需的金钱（RMB）”为由，不再追究该玩家责任……","1","THUCNews_human","国庆期间，游戏蜗牛旗下网游《航海世纪》中，有玩家利用游戏漏洞快速刷满副官属性。敌对阵营玩家发现后向官方举报，但官方最终以“该玩家已补缴刷满属性所需的人民币费用”为由，不再追究其责任。"
"习近平指出，维护社会稳定和实现长治久安是新疆工作的核心目标。当前，必须将严厉打击暴力恐怖活动作为斗争的重中之重，高扬社会主义法治的旗帜，显著提升群防群治的预警能力，构筑起坚不可摧的铜墙铁壁，织就无懈可击的天罗地网。同时，要同步推进国内和国际两条战线，积极加强国际反恐合作。","3","THUCNews_machine","习近平强调，确保社会稳定与长治久安是新疆工作的根本任务。现阶段，需将严打暴恐活动作为关键斗争方向，高举社会主义法治旗帜，切实增强群防群治预警效能，打造牢不可破的防护屏障，形成严密周全的防控体系。此外，要统筹国内与国际两个大局，深入推进国际反恐协作。"
"今年中秋国庆长假，前四天是法定假日，加班应按照不低于劳动者本人日或小时工资的300%另行支付加班工资。后四天是一般假期，加班的可以选择给劳动者安排补休而不支付加班工资。如果不给补休，按照不低于本人日或小时工资的200%支付加班工资。","1","THUCNews_human","今年中秋国庆假期，前四天属于法定节假日，加班需按不低于员工日或小时工资的300%额外支付加班费。后四天为普通假期，加班可选择安排补休替代加班费。若未安排补休，则应按不低于员工日或小时工资的200%支付加班费。"
"我国专利申请数连续第二年居全球首位，可是我国拥有自主知识产权核心技术的企业，仅占大约万分之三。我国的高端医疗设备、半导体及集成电路制造设备和光纤制造设备基本从国外进口；可见我国依然属于技术进口国、受让国。","1","THUCNews_human","我国专利申请数量已连续两年位居世界第一，然而具备自主知识产权核心技术的企业，仅占全国企业总数的约万分之三。在高端医疗设备、半导体及集成电路制造装备、光纤制造设备等领域，我国仍主要依赖国外进口；这表明我国在技术上仍处于引进和受让的地位。"
"经国务院批准，中国人民银行决定，自明日起全面放开金融机构贷款利率管制。1.取消金融机构贷款利率七折下限；2.取消票据贴现利率管制；3.对农村信用社贷款利率不再设立上限；4.个人住房贷款利率浮动区间暂不作调整。","1","THUCNews_human","经国务院批准，中国人民银行决定，从明天起全面放开金融机构贷款利率的管制。具体措施包括：1.取消金融机构贷款利率七折的下限；2.取消票据贴现利率的管制；3.对农村信用社贷款利率不再设置上限；4.个人住房贷款利率浮动区间暂时保持不变。"
"四川省凉山州纪委16日消息：凉山会理县副县长康健涉嫌严重违纪，目前正接受组织调查。康健于1986年在会理县建设环保局工作，之后曾担任会理县建设环保局城乡建设科副科长等职，2006年12月至今任会理县副县长一职。","1","THUCNews_human","四川省凉山州纪委16日通报：凉山会理县副县长康健因涉嫌严重违纪，目前正接受组织审查。康健自1986年起在会理县建设环保局任职，后曾任该局城乡建设科副科长等职务，2006年12月至今担任会理县副县长。"
"4日下午知情者爆料称，云南巍山省级文物保护单位拱辰楼着火前被私人承包做茶社。据相关法规，不可租赁、承包、转让、抵押文物保护单位，以营利为目的进行商业开发。就此，记者多次致电巍山县县委宣传部，但未得到答复。","1","THUCNews_human","4日下午，有知情人士透露，云南巍山的省级文物保护单位拱辰楼在发生火灾前已被私人承包用作茶社。根据相关规定，文物保护单位不得出租、承包、转让或抵押，也不得用于商业营利活动。针对此事，记者多次联系巍山县县委宣传部，但未获回应。"
"6月13日消息，360手机卫士国际版1.0日前登陆GooglePlay，目标是南美洲市场。360手机卫士国际版使用了与国内版完全不同的设计，且功能大为简化。目前只有一键扫描功能，可以检查恶意软件、漏洞，并提供实时保护。","1","THUCNews_human","6月13日，360手机卫士国际版1.0正式在GooglePlay上线，主要面向南美洲市场。该国际版采用与国内版截然不同的设计，功能也大幅精简。目前仅具备一键扫描功能，可检测恶意软件和漏洞，并支持实时防护。"
"据行业统计，2012年全球益生菌市场规模超过320亿美元，到2018年可能突破450亿美元，而90%以上的产品用于食品饮料和膳食补充剂。为满足中国日益增长的益生菌食品需求，7月12日，杜邦公司位于北京怀柔的益生菌预混和包装新工厂开业。","1","THUCNews_human","根据行业数据，2012年全球益生菌市场价值超过320亿美元，预计到2018年有望超过450亿美元，其中超过90%的产品应用于食品饮料和膳食补充剂领域。为应对中国市场对益生菌食品需求的快速增长，杜邦公司于7月12日在北京怀柔开设了新的益生菌预混和包装工厂。"
"五月，信托业迎来今年基建信托的到期高峰月。近4000亿元集中到期，给信托业带来沉重的兑付压力。鉴于基建信托的投融资主体特征，地方融资平台信托违约产生的风险，危害和影响显然要比煤矿信托和房地产信托要大得多。","1","THUCNews_human","五月，信托行业迎来今年基建信托产品的集中兑付高峰。近4000亿元资金密集到期，给行业带来显著的兑付压力。考虑到基建信托的投融资主体特性，地方融资平台信托若发生违约，其风险与影响将远超煤矿信托和房地产信托。"
"拥有超过八十年发展历史的中石油抚顺石化公司，在2011年至2013年期间累计亏损高达187亿元，其中2013年亏损额达到60亿元，成为中石油旗下炼化企业中亏损最为严重的一家。据了解，该公司管理人员数量庞大，达到5850人，这一情况导致管理层级过多、运营效率低下的问题。","3","THUCNews_machine","中石油抚顺石化公司已有八十余年历史，在2011年至2013年间累计亏损达187亿元，仅2013年就亏损60亿元，是中石油旗下炼化板块中亏损最严重的企业。据悉，该公司管理人员多达5850人，造成管理层级冗余、运营效率低下等问题。"
"大公国际多次发布针对P2P互联网金融平台的评级报告，将众多P2P平台列为“负面评级”，不少行业的知名企业也被其拉入“黑名单”。大公国际的举动引发了互联网金融行业的强烈质疑，也暴露了当前对于互联网金融领域评级的混乱局面。","1","THUCNews_human","大公国际多次对P2P网络借贷平台发布评级报告，将许多平台评为“负面”，不少业内知名企业也被列入其“黑名单”。这一行为引发了互联网金融行业的广泛争议，同时揭示了该领域评级体系存在的混乱现状。"
